"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage"
"ac45b47b-d7f1-4c6f-8af5-bac0d96923c8","682607","LightSensor 1","11/19/2022 1:04 AM","0.87","0.87 lux","100","0.87|True|0","0","964010","False","100","3.06"
"12536333-b425-4529-9cfd-1f4b366f30d3","682607","LightSensor 1","11/19/2022 12:49 AM","0.87","0.87 lux","100","0.87|True|0","0","964010","False","100","3.06"
"51e64628-643a-4633-98c0-e616faf162f5","682607","LightSensor 1","11/19/2022 12:34 AM","0.09","0.09 lux","100","0.09|True|0","0","964010","False","100","3.06"
"518588c3-e54d-42f7-b510-c0a491ad94ec","682607","LightSensor 1","11/19/2022 12:19 AM","0.09","0.09 lux","100","0.09|True|0","0","964010","False","100","3.06"
"b85d152f-df39-4dac-91f0-22f656c25286","682607","LightSensor 1","11/19/2022 12:04 AM","6.72","6.72 lux","100","6.72|True|0","0","964010","False","100","3.06"
"122e3a22-84c4-41a5-8867-1c0f05d0d9d3","682607","LightSensor 1","11/18/2022 11:49 PM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"f5475741-5ae9-4d00-a8ad-a32a990fb985","682607","LightSensor 1","11/18/2022 11:34 PM","0.09","0.09 lux","100","0.09|True|0","0","964010","False","100","3.06"
"1a256c0d-39ef-4efd-8950-1f1a4c1e6802","682607","LightSensor 1","11/18/2022 11:19 PM","0.09","0.09 lux","100","0.09|True|0","0","964010","False","100","3.06"
"0c6f7e1f-9d1f-4318-94e3-a4162e3cd266","682607","LightSensor 1","11/18/2022 11:04 PM","1.04","1.04 lux","100","1.04|True|0","0","964010","False","100","3.06"
"7beaec0a-109c-440d-9196-cd87cd7e42ea","682607","LightSensor 1","11/18/2022 10:49 PM","9.5","9.5 lux","100","9.5|True|0","0","964010","False","100","3.06"
"73ec57e4-6208-4e7b-8976-9acf6d9d9ae6","682607","LightSensor 1","11/18/2022 10:34 PM","9.5","9.5 lux","100","9.5|True|0","0","964010","False","100","3.06"
"f3b05738-f175-4882-91c3-c8f33b672b9c","682607","LightSensor 1","11/18/2022 10:19 PM","9.49","9.49 lux","100","9.49|True|0","0","964010","False","100","3.06"
"7475eb2b-d4a3-47b6-a549-f7af4d095419","682607","LightSensor 1","11/18/2022 10:04 PM","9.47","9.47 lux","100","9.47|True|0","0","964010","False","100","3.05"
"1b9cede6-b3f8-4050-a2d6-cab4857c6592","682607","LightSensor 1","11/18/2022 9:49 PM","9.69","9.69 lux","100","9.69|True|0","0","964010","False","100","3.06"
"7d31136e-7a22-4cfa-8a6e-abf4c5019d34","682607","LightSensor 1","11/18/2022 9:34 PM","9.6","9.6 lux","100","9.6|True|0","0","964010","False","100","3.06"
"a27efc11-9717-4343-a0f4-79448f1bc8c8","682607","LightSensor 1","11/18/2022 9:19 PM","9.95","9.95 lux","100","9.95|True|0","0","964010","False","100","3.06"
"4888ed7f-0cb6-40ac-b6ad-8ca9c776437b","682607","LightSensor 1","11/18/2022 9:04 PM","9.61","9.61 lux","100","9.61|True|0","0","964010","False","100","3.06"
"82c8e5a3-f3f6-45e9-83fb-61b8dd318cfb","682607","LightSensor 1","11/18/2022 8:49 PM","9.53","9.53 lux","100","9.53|True|0","0","964010","False","100","3.06"
"a6ed24e9-2aaf-463d-9e09-d60165cea70c","682607","LightSensor 1","11/18/2022 8:34 PM","9.64","9.64 lux","100","9.64|True|0","0","964010","False","100","3.06"
"befadd7e-c6cd-4a1e-bcd0-9cb13455cc54","682607","LightSensor 1","11/18/2022 8:19 PM","8.77","8.77 lux","100","8.77|True|0","0","964010","False","100","3.06"
"d4a20e7d-e8aa-415a-86a0-b9279154d36a","682607","LightSensor 1","11/18/2022 8:04 PM","7.99","7.99 lux","100","7.99|True|0","0","964010","False","100","3.06"
"2d207cb4-bab7-425e-9b8e-1d4edaca0a4f","682607","LightSensor 1","11/18/2022 7:49 PM","8.18","8.18 lux","100","8.18|True|0","0","964010","False","100","3.06"
"eecd2b95-e64a-4edd-83b8-e32911404ba7","682607","LightSensor 1","11/18/2022 7:34 PM","9.68","9.68 lux","100","9.68|True|0","0","964010","False","100","3.06"
"8264fa72-5d38-4c47-8801-a66c4defc5d2","682607","LightSensor 1","11/18/2022 7:19 PM","9.72","9.72 lux","100","9.72|True|0","0","964010","False","100","3.06"
"0b4aa428-b79c-40d2-a4ec-4fdb731cb934","682607","LightSensor 1","11/18/2022 7:04 PM","9.8","9.8 lux","100","9.8|True|0","0","964010","False","100","3.06"
"5229c92f-e17e-4a41-8228-11e6eb49d36c","682607","LightSensor 1","11/18/2022 6:49 PM","9.77","9.77 lux","100","9.77|True|0","0","964010","False","100","3.06"
"141fcd7c-bd03-4eda-a712-13ceb43dc18c","682607","LightSensor 1","11/18/2022 6:34 PM","9.59","9.59 lux","100","9.59|True|0","0","964010","False","100","3.06"
"3196afb3-d5d0-4291-a9a0-0541b7df8138","682607","LightSensor 1","11/18/2022 6:19 PM","9.48","9.48 lux","100","9.48|True|0","0","964010","False","100","3.06"
"0f5c5e09-fcd6-4a5c-be4d-3ac0afc65dbf","682607","LightSensor 1","11/18/2022 6:04 PM","10.34","10.34 lux","100","10.34|True|0","0","964010","False","100","3.06"
"79980880-88d9-40c8-b77e-07ed105487b7","682607","LightSensor 1","11/18/2022 5:49 PM","10.52","10.52 lux","100","10.52|True|0","0","964010","False","100","3.06"
"0367c688-7d6e-43c7-9695-46daa5d59a9e","682607","LightSensor 1","11/18/2022 5:34 PM","10.54","10.54 lux","100","10.54|True|0","0","964010","False","100","3.06"
"92ce557e-b066-4871-b949-a8fd12a795e7","682607","LightSensor 1","11/18/2022 5:19 PM","10.53","10.53 lux","100","10.53|True|0","0","964010","False","100","3.06"
"3b1f0bff-8b9a-4295-b7f2-b69b64b43832","682607","LightSensor 1","11/18/2022 5:04 PM","10.22","10.22 lux","100","10.22|True|0","0","964010","False","100","3.06"
"df987b4d-7c22-4151-b8b9-85de9fa0fa86","682607","LightSensor 1","11/18/2022 4:49 PM","10.41","10.41 lux","100","10.41|True|0","0","964010","False","100","3.06"
"7292215b-700a-47d7-bf8b-1ac7bc248a43","682607","LightSensor 1","11/18/2022 4:34 PM","10.65","10.65 lux","100","10.65|True|0","0","964010","False","100","3.06"
"6cec6dd3-e8d9-4990-8f09-57f7248f0ead","682607","LightSensor 1","11/18/2022 4:19 PM","14.34","14.34 lux","100","14.34|True|0","0","964010","False","100","3.06"
"e4a4fbf3-26d0-4815-81f7-44c21061d178","682607","LightSensor 1","11/18/2022 4:04 PM","30.02","30.02 lux","100","30.02|True|0","0","964010","False","100","3.06"
"3d2531bf-0534-4e2a-98cb-832a591064ff","682607","LightSensor 1","11/18/2022 3:49 PM","65.28","65.28 lux","100","65.28|True|0","0","964010","False","100","3.06"
"013948a4-0d6d-49d0-a60c-c08c6efec6ee","682607","LightSensor 1","11/18/2022 3:34 PM","126.68","126.68 lux","100","126.68|True|0","0","964010","False","100","3.06"
"03f97723-775e-472c-a275-a786e4f6ea2a","682607","LightSensor 1","11/18/2022 3:19 PM","196.32","196.32 lux","100","196.32|True|0","0","964010","False","100","3.06"
"dc64ddc6-d4be-4c49-9761-86c6fd56fed5","682607","LightSensor 1","11/18/2022 3:04 PM","328","328 lux","100","328|True|0","0","964010","False","100","3.06"
"c2184806-285d-45c4-be9c-9193a8b4baae","682607","LightSensor 1","11/18/2022 2:49 PM","347.84","347.84 lux","100","347.84|True|0","0","964010","False","100","3.06"
"efc5a7c9-a282-4476-81c4-7182ac45157e","682607","LightSensor 1","11/18/2022 2:49 PM","347.84","347.84 lux","100","347.84|True|0","0","964010","False","100","3.06"
"e96d3703-393c-400b-8555-f18045bad65b","682607","LightSensor 1","11/18/2022 2:34 PM","345.12","345.12 lux","100","345.12|True|0","0","964010","False","100","3.06"
"ed2eb182-1701-4471-9eb4-f2c8fd4ac582","682607","LightSensor 1","11/18/2022 2:19 PM","464.16","464.16 lux","100","464.16|True|0","0","964010","False","100","3.06"
"a40b8182-0622-4b59-83e0-bd6c5c8f3081","682607","LightSensor 1","11/18/2022 2:04 PM","523.2","523.2 lux","100","523.2|True|0","0","964010","False","100","3.06"
"b54c9577-947e-4db1-972a-17a710bd5d2b","682607","LightSensor 1","11/18/2022 1:49 PM","681.92","681.92 lux","100","681.92|True|0","0","964010","False","100","3.06"
"1d539be3-f4d7-44c5-bf0e-4e68fa17e7cc","682607","LightSensor 1","11/18/2022 1:34 PM","983.68","983.68 lux","100","983.68|True|0","0","964010","False","100","3.06"
"c92fac57-2aeb-4474-b788-9cc5c49146e1","682607","LightSensor 1","11/18/2022 1:19 PM","1531.52","1531.52 lux","100","1531.52|True|0","0","964010","False","100","3.06"
"8c3b1269-2f17-457f-b1a6-351cd9c8d2ad","682607","LightSensor 1","11/18/2022 1:04 PM","1458.56","1458.56 lux","100","1458.56|True|0","0","964010","False","100","3.06"
"495e8a25-345e-4158-831b-2c7999f03891","682607","LightSensor 1","11/18/2022 12:49 PM","1067.2","1067.2 lux","100","1067.2|True|0","0","964010","False","100","3.06"
"e83f2380-8a67-4472-8469-c3e705f29bf9","682607","LightSensor 1","11/18/2022 12:34 PM","1312.64","1312.64 lux","100","1312.64|True|0","0","964010","False","100","3.06"
"726ad3bf-5388-4405-8209-b96eb2db6cc6","682607","LightSensor 1","11/18/2022 12:19 PM","1514.88","1514.88 lux","100","1514.88|True|0","0","964010","False","100","3.06"
"609466df-83c2-48ff-8408-586bf49df262","682607","LightSensor 1","11/18/2022 12:04 PM","1062.72","1062.72 lux","100","1062.72|True|0","0","964010","False","100","3.06"
"be0246ba-c1a9-4f1a-9993-5d154f86ab77","682607","LightSensor 1","11/18/2022 11:49 AM","1315.2","1315.2 lux","100","1315.2|True|0","0","964010","False","100","3.06"
"77006bd7-5c49-43cb-a83d-5e594b427c14","682607","LightSensor 1","11/18/2022 11:34 AM","1058.24","1058.24 lux","100","1058.24|True|0","0","964010","False","100","3.06"
"e4f538ed-ff30-4f34-8db1-e56e96936649","682607","LightSensor 1","11/18/2022 11:19 AM","888.32","888.32 lux","100","888.32|True|0","0","964010","False","100","3.06"
"6535a383-38f6-4c83-9950-bf9aac92b596","682607","LightSensor 1","11/18/2022 11:04 AM","1147.84","1147.84 lux","100","1147.84|True|0","0","964010","False","100","3.06"
"04422325-789b-4087-a07e-8d6f0dd25417","682607","LightSensor 1","11/18/2022 10:49 AM","1140.48","1140.48 lux","100","1140.48|True|0","0","964010","False","100","3.06"
"9266be98-b7b6-4301-8cfb-cb59de398288","682607","LightSensor 1","11/18/2022 10:34 AM","1261.12","1261.12 lux","100","1261.12|True|0","0","964010","False","100","3.06"
"34ef71a7-1e2b-4967-9e61-c6eb98c511a6","682607","LightSensor 1","11/18/2022 10:19 AM","811.52","811.52 lux","100","811.52|True|0","0","964010","False","100","3.06"
"ce5cc4b4-9b5d-42c1-96bb-da04df6911aa","682607","LightSensor 1","11/18/2022 10:04 AM","920.32","920.32 lux","100","920.32|True|0","0","964010","False","100","3.04"
"b2f3288b-ff93-4296-bd13-e15d6ad2d485","682607","LightSensor 1","11/18/2022 9:49 AM","2091.52","2091.52 lux","100","2091.52|True|0","0","964010","False","100","3.06"
"27952e24-f014-455e-b5f9-195ad123a205","682607","LightSensor 1","11/18/2022 9:34 AM","2180.48","2180.48 lux","100","2180.48|True|0","0","964010","False","100","3.06"
"9aa69f12-0c9f-4680-bf4a-48cc51a5344f","682607","LightSensor 1","11/18/2022 9:19 AM","2252.16","2252.16 lux","100","2252.16|True|0","0","964010","False","100","3.06"
"c32db3e5-ac31-4c7b-b2f2-caeea11c9cb6","682607","LightSensor 1","11/18/2022 9:04 AM","1300.48","1300.48 lux","100","1300.48|True|0","0","964010","False","100","3.06"
"233e5dfd-e24b-445d-8c2d-99f061582344","682607","LightSensor 1","11/18/2022 8:49 AM","1056.96","1056.96 lux","100","1056.96|True|0","0","964010","False","100","3.06"
"88a68409-4154-4485-a2a0-c89819a72d22","682607","LightSensor 1","11/18/2022 8:34 AM","487.2","487.2 lux","100","487.2|True|0","0","964010","False","100","3.06"
"87de5795-a34b-47a4-81cb-66da12a63c6c","682607","LightSensor 1","11/18/2022 8:19 AM","146.56","146.56 lux","100","146.56|True|0","0","964010","False","100","3.06"
"a74eef3e-6d5b-49e1-ad64-7de8b29d5d09","682607","LightSensor 1","11/18/2022 8:04 AM","77.98","77.98 lux","100","77.98|True|0","0","964010","False","100","3.06"
"9fc22c02-ce82-431a-85d7-6b0bea28c5c9","682607","LightSensor 1","11/18/2022 7:49 AM","47.88","47.88 lux","100","47.88|True|0","0","964010","False","100","3.06"
"d064c1a2-e688-4d34-b2d8-6dc20f4247f6","682607","LightSensor 1","11/18/2022 7:34 AM","22.99","22.99 lux","100","22.99|True|0","0","964010","False","100","3.06"
"297931d0-d553-4abf-9ae4-c0fb41cb41a0","682607","LightSensor 1","11/18/2022 7:19 AM","11.64","11.64 lux","100","11.64|True|0","0","964010","False","100","3.06"
"04f8b06a-4c6e-457a-a589-a4a3f7eea897","682607","LightSensor 1","11/18/2022 7:04 AM","9.7","9.7 lux","100","9.7|True|0","0","964010","False","100","3.06"
"311a7a59-eb5b-4243-a801-db8b4af1db6b","682607","LightSensor 1","11/18/2022 6:49 AM","8.96","8.96 lux","100","8.96|True|0","0","964010","False","100","3.06"
"ea9acabc-150d-4c07-862e-4caffef6d71b","682607","LightSensor 1","11/18/2022 6:49 AM","8.96","8.96 lux","100","8.96|True|0","0","964010","False","100","3.06"
"9f2b0425-4664-4832-8620-533b15037131","682607","LightSensor 1","11/18/2022 6:49 AM","8.96","8.96 lux","100","8.96|True|0","0","964010","False","100","3.06"
"c92b5532-62d2-4037-a0c6-94056f45511b","682607","LightSensor 1","11/18/2022 6:49 AM","8.96","8.96 lux","100","8.96|True|0","0","964010","False","100","3.06"
"5ad546f7-fc3f-4a29-acf5-ebfb36aaba03","682607","LightSensor 1","11/18/2022 6:34 AM","9.28","9.28 lux","100","9.28|True|0","0","964010","False","100","3.06"
"a0156752-e203-4e37-b478-494e585c0220","682607","LightSensor 1","11/18/2022 6:19 AM","9.33","9.33 lux","100","9.33|True|0","0","964010","False","100","3.06"
"91d7889b-4075-4ccc-bff9-3d2bde5e1a2e","682607","LightSensor 1","11/18/2022 6:04 AM","6.77","6.77 lux","100","6.77|True|0","0","964010","False","100","3.06"
"1fd4db25-ce5c-4a5f-9031-5086df650464","682607","LightSensor 1","11/18/2022 5:49 AM","6.62","6.62 lux","100","6.62|True|0","0","964010","False","100","3.06"
"0359b8e9-ad8a-4115-8388-958238343baa","682607","LightSensor 1","11/18/2022 5:34 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"99a18fe8-efaa-4aac-8ea2-9a20b5b4e88a","682607","LightSensor 1","11/18/2022 5:19 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"5bf52cfb-4556-4b7c-88ba-7e6055c2b448","682607","LightSensor 1","11/18/2022 5:04 AM","0.87","0.87 lux","100","0.87|True|0","0","964010","False","100","3.06"
"6de63ed7-286b-4159-9641-264ce9822eac","682607","LightSensor 1","11/18/2022 4:49 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"f638a0e8-7808-4b02-b8e4-80a08ef88730","682607","LightSensor 1","11/18/2022 4:34 AM","5.99","5.99 lux","100","5.99|True|0","0","964010","False","100","3.06"
"e39f4f8b-24dd-4035-a477-bb5d17dd707c","682607","LightSensor 1","11/18/2022 4:19 AM","6.03","6.03 lux","100","6.03|True|0","0","964010","False","100","3.06"
"e252b63a-8de6-43b6-9b9e-9bccf21a164a","682607","LightSensor 1","11/18/2022 4:04 AM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"a21676e5-1694-481d-873a-256f5d850a71","682607","LightSensor 1","11/18/2022 4:04 AM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"3b4a4e19-ba70-4d7d-966b-4bc61731b6ae","682607","LightSensor 1","11/18/2022 3:49 AM","0.87","0.87 lux","100","0.87|True|0","0","964010","False","100","3.06"
"e83ab699-82ea-4d8d-9821-d0f22ebb7bb3","682607","LightSensor 1","11/18/2022 3:49 AM","0.87","0.87 lux","100","0.87|True|0","0","964010","False","100","3.06"
"49e95cc0-5660-492e-aeb1-68d81438c6e9","682607","LightSensor 1","11/18/2022 3:34 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"825e666b-15ac-4e85-8120-690f714efd63","682607","LightSensor 1","11/18/2022 3:19 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"3c891adc-3b81-4aab-830a-10f859af568c","682607","LightSensor 1","11/18/2022 3:04 AM","0.87","0.87 lux","100","0.87|True|0","0","964010","False","100","3.06"
"dc621a6a-7d56-4c90-9b06-dc74d3b9ceac","682607","LightSensor 1","11/18/2022 2:49 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"1850b8a2-4634-4d80-afd1-ba7e978a1e58","682607","LightSensor 1","11/18/2022 2:34 AM","0.09","0.09 lux","100","0.09|True|0","0","964010","False","100","3.06"
"27bda3ab-e5b2-4c9a-982c-88d572ebb3cb","682607","LightSensor 1","11/18/2022 2:19 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"32c2b90b-57d7-490a-8c30-214202e38206","682607","LightSensor 1","11/18/2022 2:04 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"5096fc8f-dd96-4103-af7a-2d1f669adf6b","682607","LightSensor 1","11/18/2022 2:04 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"76073454-ed1c-44c6-a9d3-e017fa751004","682607","LightSensor 1","11/18/2022 1:49 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"fc4a696e-494c-4aaf-a5bd-e35e1008f40e","682607","LightSensor 1","11/18/2022 1:49 AM","0.88","0.88 lux","100","0.88|True|0","0","964010","False","100","3.06"
"5276443e-2c88-4233-82a6-44be9d156372","682607","LightSensor 1","11/18/2022 1:34 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"671c3d13-bb5c-4166-ad83-399be4f99ced","682607","LightSensor 1","11/18/2022 1:34 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"fdb3bf2c-48fd-49dd-ba1a-4335483e6e41","682607","LightSensor 1","11/18/2022 1:19 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"fd8b3d63-d4e6-4ada-9854-eb2fc329e164","682607","LightSensor 1","11/18/2022 1:19 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"ed9e6f3d-f634-4885-a858-c41c1a204967","682607","LightSensor 1","11/18/2022 1:04 AM","0.87","0.87 lux","100","0.87|True|0","0","964010","False","100","3.06"
"c6c89b67-d4b2-4cbe-b18c-989dfce70d70","682607","LightSensor 1","11/18/2022 1:04 AM","0.87","0.87 lux","100","0.87|True|0","0","964010","False","100","3.06"
"22c5eb65-2133-4d90-9931-b0aa5835e27c","682607","LightSensor 1","11/18/2022 12:49 AM","1.06","1.06 lux","100","1.06|True|0","0","964010","False","100","3.06"
"0babd79a-1282-4e33-8090-d90b370036b7","682607","LightSensor 1","11/18/2022 12:49 AM","1.06","1.06 lux","100","1.06|True|0","0","964010","False","100","3.06"
"fadc174d-b262-429d-a360-aea0adba6194","682607","LightSensor 1","11/18/2022 12:34 AM","6.04","6.04 lux","100","6.04|True|0","0","964010","False","100","3.06"
"0390e5c8-5237-4722-a1b1-9619d96ac016","682607","LightSensor 1","11/18/2022 12:34 AM","6.04","6.04 lux","100","6.04|True|0","0","964010","False","100","3.06"
"9fb3f356-2578-4475-9759-6f944f7a568b","682607","LightSensor 1","11/18/2022 12:19 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"af7af5d5-cd49-4b7c-9d00-c0e7d95176bd","682607","LightSensor 1","11/18/2022 12:19 AM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"74e9c362-0391-4b1d-8a2d-7f005c702cb5","682607","LightSensor 1","11/18/2022 12:04 AM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"e65b2ed0-e554-4007-b56b-56b56d25e1ea","682607","LightSensor 1","11/18/2022 12:04 AM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"4052e9f2-5a89-4e53-9a0d-1532a2db0464","682607","LightSensor 1","11/17/2022 11:49 PM","0.87","0.87 lux","100","0.87|True|0","0","964010","False","100","3.06"
"33ca46cc-2d39-4ccb-95b7-9a64184bd832","682607","LightSensor 1","11/17/2022 11:49 PM","0.87","0.87 lux","100","0.87|True|0","0","964010","False","100","3.06"
"6a9be125-b3d1-4b16-a9a3-e983b8985e9d","682607","LightSensor 1","11/17/2022 11:34 PM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"26a361f7-091a-410b-8b8e-4311a037a349","682607","LightSensor 1","11/17/2022 11:34 PM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"2a5873cf-6059-4c26-afa0-6463a0707e1a","682607","LightSensor 1","11/17/2022 11:19 PM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"f0c6eb06-5c9e-4158-9cf7-91eea403e81b","682607","LightSensor 1","11/17/2022 11:19 PM","0.08","0.08 lux","100","0.08|True|0","0","964010","False","100","3.06"
"c23a2124-8dad-4880-b9e9-40452872b4ac","682607","LightSensor 1","11/17/2022 11:04 PM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"6e2018d5-eaa9-4704-84a8-d9681fb9a0c8","682607","LightSensor 1","11/17/2022 11:04 PM","0.86","0.86 lux","100","0.86|True|0","0","964010","False","100","3.06"
"f1933346-6d43-4094-be3b-e0df8fa6edc2","682607","LightSensor 1","11/17/2022 10:49 PM","0.87","0.87 lux","100","0.87|True|0","0","964010","False","100","3.06"
"a137daf6-5b2a-40a4-b2c5-a857a82921f8","682607","LightSensor 1","11/17/2022 10:49 PM","0.87","0.87 lux","100","0.87|True|0","0","964010","False","100","3.06"
"bd50028d-6449-4e05-96e2-c7dbcd555700","682607","LightSensor 1","11/17/2022 10:34 PM","0.87","0.87 lux","100","0.87|True|0","0","964010","False","100","3.06"
"940c374f-7394-41dc-9294-808691ce6799","682607","LightSensor 1","11/17/2022 10:34 PM","0.87","0.87 lux","100","0.87|True|0","0","964010","False","100","3.06"
"f3334d14-4753-4c17-adf8-001386fab652","682607","LightSensor 1","11/17/2022 10:19 PM","5.18","5.18 lux","100","5.18|True|0","0","964010","False","100","3.06"
"f086f86a-d64c-48de-a268-be38a5b13d3a","682607","LightSensor 1","11/17/2022 10:19 PM","5.18","5.18 lux","100","5.18|True|0","0","964010","False","100","3.06"
"9503e741-4aa6-46f4-b468-928cb77d5c91","682607","LightSensor 1","11/17/2022 10:04 PM","5.6","5.6 lux","100","5.6|True|0","0","964010","False","100","3.04"
"b26d8827-c5e8-4a2a-bb66-522ed240ea1d","682607","LightSensor 1","11/17/2022 10:04 PM","5.6","5.6 lux","100","5.6|True|0","0","964010","False","100","3.04"
"fddb0db4-fb27-4afb-85ed-35a70b5b4a12","682607","LightSensor 1","11/17/2022 9:49 PM","9.43","9.43 lux","100","9.43|True|0","0","964010","False","100","3.06"
"3598e18b-1c97-4bf7-8ef0-d60c7f9cbfc3","682607","LightSensor 1","11/17/2022 9:49 PM","9.43","9.43 lux","100","9.43|True|0","0","964010","False","100","3.06"
"aad93ad5-3374-4713-86e6-4782b683f9ac","682607","LightSensor 1","11/17/2022 9:34 PM","9.37","9.37 lux","100","9.37|True|0","0","964010","False","100","3.06"
"40aab151-7aab-4e61-8681-70a63f054c16","682607","LightSensor 1","11/17/2022 9:34 PM","9.37","9.37 lux","100","9.37|True|0","0","964010","False","100","3.06"
"8b3032e1-0997-4d1d-8119-60059e452bc1","682607","LightSensor 1","11/17/2022 9:19 PM","5.2","5.2 lux","100","5.2|True|0","0","964010","False","100","3.06"
"857a7ad3-5ce5-413b-b890-37c71a93beb5","682607","LightSensor 1","11/17/2022 9:04 PM","7.77","7.77 lux","100","7.77|True|0","0","964010","False","100","3.06"
"3a2c1939-baf7-466a-8c17-a148b895c92c","682607","LightSensor 1","11/17/2022 9:04 PM","7.77","7.77 lux","100","7.77|True|0","0","964010","False","100","3.06"
"31b47500-05c4-425b-b23d-5075cd8782b9","682607","LightSensor 1","11/17/2022 8:49 PM","9.37","9.37 lux","100","9.37|True|0","0","964010","False","100","3.06"
"b8d703d0-9f3c-4280-8129-843a7ecdbc0f","682607","LightSensor 1","11/17/2022 8:49 PM","9.37","9.37 lux","100","9.37|True|0","0","964010","False","100","3.06"
"68e27241-f809-40bc-b5cc-4d664c00ae71","682607","LightSensor 1","11/17/2022 8:34 PM","6.01","6.01 lux","100","6.01|True|0","0","964010","False","100","3.06"
"f52fd84d-21ad-42ab-9a88-2a8d682af62e","682607","LightSensor 1","11/17/2022 8:34 PM","6.01","6.01 lux","100","6.01|True|0","0","964010","False","100","3.06"
"d81070d8-fe02-4cdb-90c0-1f2b443b7b8b","682607","LightSensor 1","11/17/2022 8:19 PM","9.66","9.66 lux","100","9.66|True|0","0","964010","False","100","3.06"
"898e981d-d3a0-448b-9b27-77129478b49b","682607","LightSensor 1","11/17/2022 8:19 PM","9.66","9.66 lux","100","9.66|True|0","0","964010","False","100","3.06"
"532992c5-4dab-4d5b-bd12-517cf6336c2d","682607","LightSensor 1","11/17/2022 8:04 PM","9.58","9.58 lux","100","9.58|True|0","0","964010","False","100","3.06"
"8e11550a-83e9-4700-830c-165f3a7b1162","682607","LightSensor 1","11/17/2022 7:49 PM","9.63","9.63 lux","100","9.63|True|0","0","964010","False","100","3.06"
"225ef328-0384-4b50-bb10-d73e268bafaa","682607","LightSensor 1","11/17/2022 7:34 PM","9.67","9.67 lux","100","9.67|True|0","0","964010","False","100","3.06"
"d1570088-6bdb-41df-9824-2b49961f2996","682607","LightSensor 1","11/17/2022 7:19 PM","9.64","9.64 lux","100","9.64|True|0","0","964010","False","100","3.06"
"28e2aaef-fcf6-4bc9-99c1-bdcd7c76cd68","682607","LightSensor 1","11/17/2022 7:04 PM","9.68","9.68 lux","100","9.68|True|0","0","964010","False","100","3.06"
"8c56610b-f03c-43a3-8e92-429893aa8471","682607","LightSensor 1","11/17/2022 6:49 PM","9.68","9.68 lux","100","9.68|True|0","0","964010","False","100","3.06"
"b48cf6a4-c699-4802-ab67-96b41102191b","682607","LightSensor 1","11/17/2022 6:34 PM","9.78","9.78 lux","100","9.78|True|0","0","964010","False","100","3.06"
"d8371d3a-341d-4d4b-bca2-d9fdcc7d76ff","682607","LightSensor 1","11/17/2022 6:34 PM","9.78","9.78 lux","100","9.78|True|0","0","964010","False","100","3.06"
"19acddfe-db8a-4abb-9718-31b20e1e1b5a","682607","LightSensor 1","11/17/2022 6:19 PM","9.76","9.76 lux","100","9.76|True|0","0","964010","False","100","3.06"
"d10dfcac-eab7-4de8-aaae-8b0ca124ce08","682607","LightSensor 1","11/17/2022 6:04 PM","9.74","9.74 lux","100","9.74|True|0","0","964010","False","100","3.06"
"2508abee-fcd6-4156-9f35-01e527b6af1a","682607","LightSensor 1","11/17/2022 5:49 PM","10.66","10.66 lux","100","10.66|True|0","0","964010","False","100","3.06"
"db926764-b8fc-4f76-ab76-55c48cf3659f","682607","LightSensor 1","11/17/2022 5:34 PM","10.68","10.68 lux","100","10.68|True|0","0","964010","False","100","3.06"
