"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage"
"59146bf4-48ee-4ec9-8bc2-f64b1a5ec3c0","687114","Open / Closed 3","11/18/2022 8:56 AM","1","Closed","100","True","0","964010","False","80","2.72"
"b525b916-5d9a-4c41-8194-565a1b0fe738","687114","Open / Closed 3","11/18/2022 8:56 AM","0","Open","100","False","2","964010","False","80","2.73"
"e65c9c1e-5451-499b-9518-920a605e7cf7","687114","Open / Closed 3","11/18/2022 8:55 AM","1","Closed","100","True","0","964010","False","79","2.72"
"6796ebf5-1a22-478a-b331-e637a4eec40c","687114","Open / Closed 3","11/18/2022 8:55 AM","0","Open","100","False","2","964010","False","84","2.73"
"92578844-9b8a-4606-8b8b-7c81df78cf90","687114","Open / Closed 3","11/18/2022 8:49 AM","1","Closed","100","True","0","964010","False","84","2.72"
"2a354d27-9db6-4120-a1cf-dc884b2105fb","687114","Open / Closed 3","11/18/2022 8:49 AM","0","Open","100","False","2","964010","False","81","2.73"
"99b492b9-4088-45d7-90dd-d4f15471612b","687114","Open / Closed 3","11/18/2022 8:37 AM","1","Closed","100","True","0","964010","False","84","2.73"
"0a088850-3f3d-45df-b197-4773d9258506","687114","Open / Closed 3","11/18/2022 8:37 AM","0","Open","100","False","2","964010","False","84","2.73"
"7555b378-d43b-48e0-a0cc-4ac8d2ecf3bf","687114","Open / Closed 3","11/18/2022 8:35 AM","1","Closed","100","True","0","964010","False","85","2.73"
"932a9ca7-4be2-4c69-a29b-b21c6a817e58","687114","Open / Closed 3","11/18/2022 8:35 AM","0","Open","100","False","2","964010","False","84","2.73"
"e0901514-5a3f-4e3d-8ed2-1c79075a52df","687114","Open / Closed 3","11/18/2022 8:22 AM","1","Closed","100","True","0","964010","False","85","2.73"
"3769a95d-1927-4deb-b296-d8c51902c668","687114","Open / Closed 3","11/18/2022 8:22 AM","0","Open","100","False","2","964010","False","84","2.73"
"510e99af-f9d1-4b59-b611-9abfb3a39257","687114","Open / Closed 3","11/18/2022 8:12 AM","1","Closed","100","True","0","964010","False","85","2.73"
"89fd59d4-3851-4502-9022-e8f01e97cfee","687114","Open / Closed 3","11/18/2022 8:12 AM","0","Open","100","False","2","964010","False","78","2.73"
"b25abd95-2c04-4c56-be5e-77a41e5ec8a3","687114","Open / Closed 3","11/18/2022 8:11 AM","1","Closed","100","True","0","964010","False","84","2.73"
"ba710905-33e3-44a4-b27d-84e2de1566d6","687114","Open / Closed 3","11/18/2022 7:11 AM","1","Closed","100","True","0","964010","False","85","2.73"
"de05529d-dcf2-4885-adf9-16aa9d9715cb","687114","Open / Closed 3","11/18/2022 6:11 AM","1","Closed","100","True","0","964010","False","85","2.73"
"a9e83c14-cc20-4ab3-9069-13a1f3bf0372","687114","Open / Closed 3","11/18/2022 5:11 AM","1","Closed","100","True","0","964010","False","85","2.74"
"e50337c9-ff50-4871-8fc9-369f882c6599","687114","Open / Closed 3","11/18/2022 4:11 AM","1","Closed","100","True","0","964010","False","85","2.73"
"960ae5c8-fd72-41b7-8f6b-7fb58545d52b","687114","Open / Closed 3","11/18/2022 4:11 AM","1","Closed","100","True","0","964010","False","85","2.73"
"b9763ecf-c890-409f-8fb6-1a5d1a66f86e","687114","Open / Closed 3","11/18/2022 3:11 AM","1","Closed","100","True","0","964010","False","85","2.74"
"2887b9dd-f134-4da0-ac1a-0629c4b1b555","687114","Open / Closed 3","11/18/2022 2:11 AM","1","Closed","100","True","0","964010","False","84","2.74"
"1d51940c-b643-40ca-892c-4d63a92a5141","687114","Open / Closed 3","11/18/2022 2:11 AM","1","Closed","100","True","0","964010","False","84","2.74"
"fddfcb39-a5ba-4a83-a606-3d416a01b485","687114","Open / Closed 3","11/18/2022 1:11 AM","1","Closed","100","True","0","964010","False","84","2.73"
